bridge_id,latitude,longitude,status
605958420,28.6451572,77.2682859,Unidentified
605958420,28.6453457,77.2684466,Unidentified
605958420,28.6455917,77.2685715,Unidentified
605958421,28.6440677,77.2688208,Unidentified
605958421,28.6444064,77.2687417,Unidentified
605958422,28.6436177,77.2680106,Unidentified
605958422,28.6436138,77.2681405,Unidentified
605958422,28.643612,77.2682685,Unidentified
605958422,28.6436369,77.2687759,Unidentified
605958423,28.6432416,77.2689754,Unidentified
605958423,28.643657,77.2688964,Unidentified
605958423,28.6440677,77.2688208,Unidentified
608695101,28.6086709,77.1399905,Unidentified
608695101,28.6089611,77.1404419,Unidentified
608894515,28.5855428,77.0890444,Unidentified
608894515,28.5845854,77.0905123,Unidentified
608894515,28.5840925,77.0912332,Unidentified
610516555,28.730737,76.8483862,Unidentified
610516555,28.7297608,76.8481314,Unidentified
613752999,28.7196404,77.2264118,Unidentified
613752999,28.7197434,77.2265332,Unidentified
613752999,28.7199163,77.2267354,Unidentified
614071992,28.6328443,77.2469504,Unidentified
614071992,28.6333197,77.246995,Unidentified
614071992,28.6338202,77.2470132,Unidentified
614071994,28.6352904,77.2532643,Unidentified
614071994,28.6351877,77.2536184,Unidentified
614071994,28.6349584,77.2542822,Unidentified
614071994,28.6348253,77.2548215,Unidentified
614071994,28.6348026,77.2549575,Unidentified
614071994,28.6347963,77.2550957,Unidentified
614071994,28.6348064,77.2552337,Unidentified
614071994,28.6348328,77.2553688,Unidentified
614071994,28.6348751,77.2554986,Unidentified
614071994,28.6349323,77.2556206,Unidentified
614071994,28.6350036,77.2557328,Unidentified
614071994,28.6350875,77.2558328,Unidentified
614071994,28.6351825,77.2559191,Unidentified
614071994,28.635287,77.2559898,Unidentified
614071994,28.6353988,77.2560439,Unidentified
614071994,28.6359176,77.2562458,Unidentified
615472566,28.7022314,77.2797545,Unidentified
615472566,28.7020758,77.2816816,Unidentified
615472572,28.7228782,77.2169254,Unidentified
615472572,28.7232323,77.216967,Unidentified
615472572,28.7237239,77.2170368,Unidentified
615472572,28.7240462,77.2171401,Unidentified
615472572,28.7243932,77.2173573,Unidentified
615472591,28.7294155,77.194809,Unidentified
615472591,28.7287925,77.1972307,Unidentified
615472611,28.7041214,77.2583097,Unidentified
615472611,28.7039254,77.2590565,Unidentified
615472611,28.703876,77.2593194,Unidentified
615472611,28.7038483,77.2595925,Unidentified
615472624,28.7284096,77.1988017,Unidentified
615472624,28.7281388,77.2000517,Unidentified
615472624,28.7279965,77.2006767,Unidentified
615472624,28.7278343,77.2012037,Unidentified
615472624,28.7276811,77.2017016,Unidentified
615472625,28.7318489,77.18455,Unidentified
615472625,28.731261,77.1870266,Unidentified
615472629,28.7338413,77.1813805,Unidentified
615472629,28.7337581,77.1814543,Unidentified
615472629,28.7328762,77.1821047,Unidentified
615472629,28.7327772,77.182197,Unidentified
615472629,28.7326869,77.1822898,Unidentified
615472629,28.7326076,77.1823816,Unidentified
615472629,28.7325447,77.1824598,Unidentified
615472629,28.7324471,77.1826102,Unidentified
615472629,28.7322041,77.1831853,Unidentified
615472630,28.7314773,77.1827271,Unidentified
615472630,28.7315817,77.1826653,Unidentified
615472630,28.731661,77.182607,Unidentified
615472630,28.7317318,77.1825481,Unidentified
615472630,28.731812,77.1824717,Unidentified
615472630,28.7318849,77.1823876,Unidentified
615472630,28.7319481,77.182306,Unidentified
615472630,28.7319982,77.1822264,Unidentified
615472630,28.7320563,77.1821202,Unidentified
615472630,28.7320939,77.1820426,Unidentified
615472630,28.7321395,77.1819252,Unidentified
615472630,28.7321755,77.1818093,Unidentified
615472630,28.732583,77.1805085,Unidentified
615472630,28.7326372,77.1803604,Unidentified
615472630,28.7327095,77.1802118,Unidentified
615472631,28.7334177,77.1792734,Unidentified
615472631,28.7329331,77.1806199,Unidentified
615472631,28.732864,77.1808121,Unidentified
615472631,28.7325382,77.1819017,Unidentified
615472635,28.7378468,77.1639452,Unidentified
615472635,28.73784,77.1647465,Unidentified
615472635,28.7378162,77.165412,Unidentified
615472635,28.7377476,77.1659963,Unidentified
615472635,28.7376693,77.166566,Unidentified
615472638,28.6983331,77.1199733,Unidentified
615472638,28.6988731,77.121749,Unidentified
615472638,28.6989378,77.1219354,Unidentified
615472638,28.6992987,77.1228499,Unidentified
615472640,28.6865677,77.0957992,Unidentified
615472640,28.6879425,77.0960452,Unidentified
619116047,28.6305089,77.1327398,Unidentified
619116047,28.6275377,77.1338807,Unidentified
619116058,28.6672452,77.1353477,Unidentified
619116058,28.6666025,77.1346204,Unidentified
619116072,28.6475746,77.1260527,Unidentified
619116072,28.6492159,77.1254417,Unidentified
619116072,28.6507654,77.1247322,Unidentified
619372067,28.6715744,77.2315216,Unidentified
619372067,28.6714421,77.2315805,Unidentified
619372067,28.6713178,77.2316588,Unidentified
619372067,28.6712036,77.231755,Unidentified
619372067,28.6710948,77.2318571,Unidentified
619372070,28.6727999,77.2552894,Unidentified
619372070,28.6726476,77.2561759,Unidentified
619372072,28.6728495,77.2549845,Unidentified
619372072,28.6727999,77.2552894,Unidentified
619372073,28.6725433,77.2561227,Unidentified
619372073,28.6726932,77.2552613,Unidentified
623242277,28.6093446,77.0954983,Unidentified
623242277,28.6095134,77.0955818,Unidentified
623242391,28.6097688,77.0946354,Unidentified
623242391,28.6098986,77.0947025,Unidentified
625482866,28.8185496,77.1337985,Unidentified
625482866,28.8189216,77.1336932,Unidentified
625482867,28.8190577,77.1339348,Unidentified
625482867,28.8186961,77.1340458,Unidentified
631785498,28.5768924,77.2199568,Unidentified
631785498,28.5773918,77.2206977,Unidentified
631785498,28.577739,77.2211366,Unidentified
631785498,28.5779237,77.2213025,Unidentified
631785498,28.5780472,77.2213987,Unidentified
631785499,28.5768242,77.2200176,Unidentified
631785499,28.5753661,77.217813,Unidentified
631785499,28.5739534,77.2156882,Unidentified
631785499,28.5735723,77.2151008,Unidentified
631785499,28.5734639,77.2149026,Unidentified
631785499,28.5733535,77.2146391,Unidentified
631785499,28.5732734,77.2142778,Unidentified
631785499,28.573169,77.2136802,Unidentified
631785499,28.5731258,77.2129002,Unidentified
631785499,28.5731066,77.2116011,Unidentified
631785499,28.5730386,77.2114228,Unidentified
631785499,28.5730214,77.2098628,Unidentified
631785499,28.5729874,77.2096721,Unidentified
631786027,28.5732186,77.2107197,Unidentified
631786027,28.5732238,77.2112041,Unidentified
631786027,28.5732245,77.2116292,Unidentified
631786027,28.573225,77.211952,Unidentified
631786027,28.5732271,77.213,Unidentified
631786027,28.5732523,77.2134263,Unidentified
631786027,28.5732887,77.2138779,Unidentified
631786027,28.5733358,77.2142293,Unidentified
631786027,28.5733733,77.2144224,Unidentified
631786027,28.5734215,77.2146102,Unidentified
631786027,28.5735199,77.2148329,Unidentified
631786027,28.5736617,77.2150674,Unidentified
631786027,28.573817,77.2153405,Unidentified
631786027,28.5740315,77.2156501,Unidentified
631786027,28.5741666,77.2158713,Unidentified
631786027,28.574398,77.2162078,Unidentified
631786027,28.5747223,77.2167001,Unidentified
631786027,28.5749176,77.2169903,Unidentified
631786027,28.5749942,77.2171001,Unidentified
631786027,28.5753742,77.2176694,Unidentified
631786027,28.5759315,77.218527,Unidentified
631786027,28.576401,77.2192444,Unidentified
631786027,28.5768924,77.2199568,Unidentified
631788143,28.5732372,77.2097146,Unidentified
631788143,28.5732352,77.209922,Unidentified
631788143,28.5732423,77.2102975,Unidentified
631788143,28.5732186,77.2107197,Unidentified
631795142,28.5964757,77.2561738,Unidentified
631795142,28.5965618,77.2561824,Unidentified
631795142,28.5968357,77.2562096,Unidentified
631795142,28.5971776,77.2562852,Unidentified
631795142,28.5975227,77.2563992,Unidentified
631795142,28.5977644,77.2565073,Unidentified
631795142,28.5980326,77.2566646,Unidentified
631795142,28.5983641,77.2569421,Unidentified
631795142,28.5986901,77.2572917,Unidentified
631795142,28.5990198,77.2577369,Unidentified
631795142,28.5992966,77.2582821,Unidentified
631795142,28.5995946,77.2589265,Unidentified
639334502,28.7827196,77.1416321,Unidentified
639334502,28.7823576,77.1416992,Unidentified
639334507,28.8028595,77.1433622,Unidentified
639334507,28.8025882,77.1434332,Unidentified
639334513,28.8191334,77.1341446,Unidentified
639334513,28.8189092,77.1342301,Unidentified
642711952,28.7063593,77.2307553,Unidentified
642711952,28.7062967,77.2309562,Unidentified
642711952,28.7045823,77.236644,Unidentified
642711954,28.7044368,77.2365509,Unidentified
642711954,28.7061614,77.2309083,Unidentified
642711954,28.70621,77.2307449,Unidentified
646290066,28.4808749,77.0717286,Unidentified
646290066,28.481221,77.0720115,Unidentified
646290066,28.4816863,77.0724266,Unidentified
646290068,28.4742599,77.0650428,Unidentified
646290068,28.4733538,77.0639244,Unidentified
646290068,28.4725395,77.063044,Unidentified
646290068,28.4724324,77.0629168,Unidentified
646290068,28.4723532,77.062718,Unidentified
646290068,28.4723594,77.0625391,Unidentified
646290068,28.4724342,77.0623749,Unidentified
646290068,28.4725292,77.0622509,Unidentified
646290068,28.472697,77.0621562,Unidentified
646290068,28.4728327,77.0621561,Unidentified
646290068,28.4729811,77.0622126,Unidentified
646290068,28.4731814,77.0624551,Unidentified
646290068,28.4740059,77.0635194,Unidentified
646290068,28.4743166,77.0639299,Unidentified
646290071,28.4743166,77.0639299,Unidentified
646290071,28.4745071,77.0641289,Unidentified
646290071,28.4748757,77.0646065,Unidentified
646290071,28.4751051,77.0648821,Unidentified
646290071,28.4752345,77.0650427,Unidentified
646301470,28.5052838,77.094856,Unidentified
646301470,28.5049192,77.0946721,Unidentified
646301470,28.5037188,77.0937246,Unidentified
646301470,28.50307,77.0932081,Unidentified
646301470,28.5030021,77.093154,Unidentified
646301470,28.5021032,77.0924383,Unidentified
646301470,28.5009646,77.0914509,Unidentified
646301470,28.4981025,77.0887873,Unidentified
646301470,28.497988,77.0886796,Unidentified
648000207,28.5974491,77.1655628,Unidentified
648000207,28.5976891,77.1659745,Unidentified
648499307,28.4582575,77.0712548,Unidentified
648499307,28.4582665,77.0712839,Unidentified
648499307,28.4583715,77.0713773,Unidentified
648499307,28.458477,77.0714563,Unidentified
649256145,28.7328463,77.1218654,Unidentified
649256145,28.7321071,77.1211942,Unidentified
650392890,28.7157477,77.2159213,Unidentified
650392890,28.7160923,77.2157161,Unidentified
650392894,28.7158536,77.2213414,Unidentified
650392894,28.7159653,77.2210681,Unidentified
650392900,28.7166244,77.2195247,Unidentified
650392900,28.7170275,77.219752,Unidentified
650392902,28.724608,77.2173415,Unidentified
650392902,28.7246615,77.2172537,Unidentified
650392906,28.7252498,77.217824,Unidentified
650392906,28.7252754,77.2177596,Unidentified
650392910,28.7197452,77.2231844,Unidentified
650392910,28.720624,77.223933,Unidentified
651654692,28.5810548,77.1744129,Unidentified
651654692,28.5812073,77.1747526,Unidentified
652159353,28.5572234,77.2705546,Unidentified
652159353,28.5572069,77.2703902,Unidentified
652159353,28.5571697,77.270181,Unidentified
652159354,28.5572538,77.2700979,Unidentified
652159354,28.5574141,77.2702317,Unidentified
652159354,28.5574466,77.2702588,Unidentified
652159354,28.5575245,77.270312,Unidentified
652159355,28.5565919,77.2688187,Unidentified
652159355,28.5567847,77.2690522,Unidentified
652159359,28.5553864,77.2656655,Unidentified
652159359,28.5551931,77.2652776,Unidentified
652159361,28.5553864,77.2656655,Unidentified
652159361,28.5554429,77.2657768,Unidentified
653313815,28.5652975,77.2345118,Unidentified
653313815,28.5653726,77.2345298,Unidentified
653313815,28.5654525,77.2345345,Unidentified
653313815,28.5655011,77.2345293,Unidentified
653313816,28.5653873,77.233647,Unidentified
653313816,28.5654911,77.2336576,Unidentified
653313816,28.5655793,77.2336796,Unidentified
653456850,28.4690794,77.0567586,Unidentified
653456850,28.4689074,77.0567597,Unidentified
653456851,28.4689074,77.0567597,Unidentified
653456851,28.4690602,77.0572747,Unidentified
653456851,28.4695941,77.0576269,Unidentified
653456852,28.4695941,77.0576269,Unidentified
653456852,28.4696351,77.0575582,Unidentified
653456853,28.4690602,77.0572747,Unidentified
653456853,28.4689904,77.0573273,Unidentified
653456854,28.4689904,77.0573273,Unidentified
653456854,28.4688495,77.0572383,Unidentified
659283550,28.5549825,77.2654267,Unidentified
659283550,28.5549465,77.2653829,Unidentified
659283551,28.5550789,77.2653585,Unidentified
659283551,28.5549825,77.2654267,Unidentified
659283552,28.5551063,77.2653391,Unidentified
659283552,28.5550789,77.2653585,Unidentified
659283554,28.5551931,77.2652776,Unidentified
659283554,28.5551063,77.2653391,Unidentified
659283944,28.5524631,77.2642582,Unidentified
659283944,28.5524589,77.2642708,Unidentified
659283944,28.5523553,77.2645997,Unidentified
659833946,28.5207795,77.2023434,Unidentified
659833946,28.5207828,77.2023271,Unidentified
659833947,28.5204655,77.2022473,Unidentified
659833947,28.5204729,77.2022157,Unidentified
661351480,28.5771397,77.2547994,Unidentified
661351480,28.5763786,77.2553658,Unidentified
661351482,28.5763381,77.2552849,Unidentified
661351482,28.5769734,77.2547889,Unidentified
661370458,28.6744385,77.0766999,Unidentified
661370458,28.6745385,77.0772739,Unidentified
661394696,28.5385587,77.0369623,Unidentified
661394696,28.5383645,77.0368414,Unidentified
661394696,28.5372779,77.0362667,Unidentified
661394696,28.5370757,77.036179,Unidentified
661394696,28.5368918,77.0360922,Unidentified
661394696,28.536675,77.0359848,Unidentified
661394696,28.5347066,77.0352481,Unidentified
661394696,28.5338181,77.0351153,Unidentified
661394696,28.5326783,77.0350167,Unidentified
661394696,28.5318031,77.0348575,Unidentified
661394696,28.5311889,77.0346593,Unidentified
661394696,28.530886,77.0344908,Unidentified
661394696,28.530647,77.034342,Unidentified
661430435,28.7531172,77.1506635,Unidentified
661430435,28.752968,77.1500462,Unidentified
661430435,28.752996,77.1499865,Unidentified
661430436,28.752996,77.1499865,Unidentified
661430436,28.7530397,77.1500114,Unidentified
661430436,28.7532167,77.1506361,Unidentified
661512398,28.7635727,77.1067205,Unidentified
661512398,28.7634481,77.1065676,Unidentified
661944777,28.7738022,77.1786946,Unidentified
661944777,28.7738009,77.1787462,Unidentified
662185762,28.5861704,77.0882669,Unidentified
662185762,28.5858223,77.0887744,Unidentified
662185762,28.5855428,77.0890444,Unidentified
662256257,28.5742407,77.2567492,Unidentified
662256257,28.5743955,77.2570096,Unidentified
665104468,28.6167897,76.9986279,Unidentified
665104468,28.6137425,76.9986581,Unidentified
665104468,28.6122803,76.9986482,Unidentified
665104468,28.6118278,76.9986681,Unidentified
665104468,28.6115674,76.998742,Unidentified
665104468,28.6112536,76.9988817,Unidentified
665104468,28.6109841,76.9990776,Unidentified
665104468,28.6107713,76.9992478,Unidentified
665104468,28.6104946,76.9995419,Unidentified
665104468,28.6103755,76.9997122,Unidentified
665104468,28.610256,77.0000043,Unidentified
665104468,28.6101061,77.0003544,Unidentified
665104468,28.6100321,77.0006699,Unidentified
665104468,28.6098213,77.0016824,Unidentified
665104468,28.6096459,77.0025453,Unidentified
665104468,28.6095373,77.0033023,Unidentified
665104468,28.6094986,77.0063916,Unidentified
665104468,28.609447,77.0067092,Unidentified
665104468,28.6092835,77.0072152,Unidentified
665104468,28.6091231,77.0076569,Unidentified
665104468,28.6088415,77.0081259,Unidentified
665104468,28.6085552,77.0084877,Unidentified
665104468,28.6081727,77.0088172,Unidentified
665104468,28.6077716,77.0090691,Unidentified
665104468,28.6073368,77.0092216,Unidentified
665104468,28.6068671,77.0092964,Unidentified
665104468,28.6063365,77.0093141,Unidentified
665104468,28.6057516,77.0092902,Unidentified
665104468,28.6043635,77.009263,Unidentified
665104468,28.6014662,77.0092647,Unidentified
665104469,28.601492,77.0091114,Unidentified
665104469,28.6043851,77.00911,Unidentified
665104469,28.6052359,77.0091547,Unidentified
665104469,28.6064561,77.0091802,Unidentified
665104469,28.6068967,77.0091544,Unidentified
665104469,28.6073773,77.0090609,Unidentified
665104469,28.6078008,77.0088639,Unidentified
665104469,28.6081697,77.0086224,Unidentified
665104469,28.6085271,77.0083158,Unidentified
665104469,28.6088489,77.0078686,Unidentified
665104469,28.6091289,77.0073764,Unidentified
665104469,28.6093667,77.0067342,Unidentified
665104469,28.6093908,77.0064109,Unidentified
665104469,28.6094044,77.0032683,Unidentified
665104469,28.6094699,77.0027894,Unidentified
665104469,28.6097702,77.0012488,Unidentified
665104469,28.61,77.0003192,Unidentified
665104469,28.6101738,76.9999243,Unidentified
665104469,28.6103484,76.999555,Unidentified
665104469,28.6106314,76.9991992,Unidentified
665104469,28.6108738,76.998971,Unidentified
665104469,28.6111652,76.998773,Unidentified
665104469,28.6114861,76.9986277,Unidentified
665104469,28.6118143,76.9985171,Unidentified
665104469,28.6122289,76.9984724,Unidentified
665104469,28.6128047,76.9984742,Unidentified
665104469,28.6167274,76.9984697,Unidentified
665106695,28.5307148,77.0339938,Unidentified
665106695,28.5309959,77.0341761,Unidentified
665106695,28.5312451,77.0343303,Unidentified
665106695,28.5317626,77.0345034,Unidentified
665106695,28.5326359,77.0347063,Unidentified
665106695,28.5347458,77.0349246,Unidentified
665106695,28.5350166,77.0349819,Unidentified
665106695,28.5367321,77.0356613,Unidentified
665106695,28.5371058,77.035827,Unidentified
665106695,28.5373376,77.0359512,Unidentified
665106695,28.5383871,77.0366446,Unidentified
665106695,28.5386406,77.0368214,Unidentified
665354668,28.4563486,76.9645381,Unidentified
665354668,28.4547841,76.9638162,Unidentified
665354668,28.4537612,76.9633585,Unidentified
665354668,28.4521878,76.9626637,Unidentified
665354668,28.4517556,76.9624895,Unidentified
665354668,28.4506159,76.9620952,Unidentified
665354668,28.4494579,76.9617411,Unidentified
665875927,28.5638871,77.2073942,Unidentified
665875927,28.5638875,77.2077837,Unidentified
665921719,28.6343098,77.2305592,Unidentified
665921719,28.630222,77.2275195,Unidentified
666282862,28.4447411,77.0342271,Unidentified
666282862,28.4447163,77.0334166,Unidentified
666282862,28.4447221,77.0333937,Unidentified
666282862,28.4447393,77.0333708,Unidentified
668313668,28.6695059,77.1379862,Unidentified
668313668,28.6692532,77.1377121,Unidentified
668313668,28.6687205,77.1370794,Unidentified
668368243,28.7161269,77.2157987,Unidentified
668368243,28.7157823,77.2160039,Unidentified
668809526,28.5609621,77.2073755,Unidentified
668809526,28.5609981,77.207137,Unidentified
668809527,28.5609981,77.207137,Unidentified
668809527,28.560961,77.2071305,Unidentified
668809530,28.5609621,77.2073755,Unidentified
668809530,28.5609258,77.2073684,Unidentified
669205555,28.5605703,77.1697972,Unidentified
669205555,28.5608485,77.1693702,Unidentified
669205555,28.5614176,77.1688443,Unidentified
669205555,28.5619714,77.1683769,Unidentified
669205555,28.5623974,77.1680812,Unidentified
669205555,28.5633959,77.1675641,Unidentified
669205555,28.5640726,77.1672135,Unidentified
669205555,28.5646211,77.1669578,Unidentified
669205555,28.5651341,77.1667606,Unidentified
669205555,28.5653636,77.1666677,Unidentified
669205555,28.5656851,77.1665097,Unidentified
669205555,28.5662017,77.1661711,Unidentified
669205555,28.5666537,77.1658517,Unidentified
669205555,28.5669797,77.1656268,Unidentified
669205555,28.567461,77.1652248,Unidentified
669205555,28.568269,77.1646401,Unidentified
669205555,28.56915,77.1639696,Unidentified
669205555,28.5696141,77.1636558,Unidentified
669205555,28.5706717,77.1629454,Unidentified
669205555,28.5720031,77.1620035,Unidentified
669205555,28.5724215,77.1617075,Unidentified
669205555,28.5731032,77.161225,Unidentified
669205555,28.5736298,77.1608668,Unidentified
669205555,28.5742145,77.1604543,Unidentified
669205555,28.5742946,77.1603944,Unidentified
669205555,28.5745239,77.1602202,Unidentified
669205555,28.5748247,77.1599591,Unidentified
669205555,28.5748972,77.1598945,Unidentified
669205555,28.5750637,77.1597227,Unidentified
669205555,28.5752685,77.1594472,Unidentified
669205555,28.5754001,77.1592255,Unidentified
669205555,28.5755435,77.1589324,Unidentified
669205555,28.5756349,77.158698,Unidentified
669205555,28.5757146,77.1584063,Unidentified
669205555,28.5757652,77.1580964,Unidentified
669205555,28.5757869,77.157788,Unidentified
669205555,28.575788,77.157479,Unidentified
669205555,28.5757629,77.1571617,Unidentified
669205555,28.5757036,77.1568652,Unidentified
669205555,28.5755972,77.1565197,Unidentified
669205555,28.5754877,77.1562435,Unidentified
669205555,28.5753805,77.1559431,Unidentified
669205555,28.5752709,77.1556681,Unidentified
669205555,28.5744548,77.153635,Unidentified
670176110,28.7637704,77.1069643,Unidentified
670176110,28.7636685,77.1068399,Unidentified
672159750,28.5796223,77.2275969,Unidentified
672159750,28.5796957,77.2269398,Unidentified
672159750,28.5797309,77.2263309,Unidentified
672159750,28.5798158,77.2253385,Unidentified
672159750,28.5798263,77.2251282,Unidentified
672159750,28.5798218,77.2245221,Unidentified
672159750,28.5797689,77.2240115,Unidentified
672159750,28.5796888,77.2235098,Unidentified
672159750,28.5796314,77.2231551,Unidentified
672159750,28.5794987,77.2228416,Unidentified
672159750,28.5793258,77.2225909,Unidentified
672161237,28.5779716,77.2358922,Unidentified
672161237,28.5779697,77.2362426,Unidentified
673614065,28.690841,76.9428232,Unidentified
673614065,28.6909516,76.9428313,Unidentified
673614071,28.6921619,76.9398894,Unidentified
673614071,28.692224,76.9400131,Unidentified
673614077,28.7013563,76.9318566,Unidentified
673614077,28.7007588,76.9316876,Unidentified
673614086,28.6940792,76.9359365,Unidentified
673614086,28.6941622,76.9359962,Unidentified
673633684,28.7063333,76.9103613,Unidentified
673633684,28.7064321,76.9104673,Unidentified
673633688,28.7048547,76.9140051,Unidentified
673633688,28.7047712,76.9139475,Unidentified
673633689,28.7028914,76.9179212,Unidentified
673633689,28.7027926,76.9178514,Unidentified
673710064,28.5336161,77.1425813,Unidentified
673710064,28.5336304,77.1426068,Unidentified
673710064,28.5336485,77.1426345,Unidentified
673710064,28.5338345,77.1428655,Unidentified
673829542,28.4319433,77.0072073,Unidentified
673829542,28.4322257,77.0067405,Unidentified
674373146,28.5121044,77.2501263,Unidentified
674373146,28.5117903,77.2501009,Unidentified
677369096,28.5478123,77.2290413,Unidentified
677369096,28.5475486,77.2291614,Unidentified
677369102,28.5474679,77.2290578,Unidentified
677369102,28.5477586,77.2289283,Unidentified
677598210,28.5473112,77.2290508,Unidentified
677598210,28.5476884,77.2288539,Unidentified
677662620,28.4650912,76.9754399,Unidentified
677662620,28.4641989,76.9767729,Unidentified
677662620,28.4641049,76.976923,Unidentified
677662620,28.4639692,76.9770986,Unidentified
678397582,28.5394937,77.1319469,Unidentified
678397582,28.5396365,77.1318175,Unidentified
678397582,28.539783,77.1317478,Unidentified
678397582,28.5399438,77.1317096,Unidentified
678397582,28.5401124,77.1317244,Unidentified
678828067,28.51829,77.2254525,Unidentified
678828067,28.5183445,77.2255901,Unidentified
679512996,28.5931441,77.2571782,Unidentified
679512996,28.5956895,77.2562572,Unidentified
679512997,28.5991798,77.2551078,Unidentified
679512997,28.6004985,77.2547084,Unidentified
679512998,28.5956895,77.2562572,Unidentified
679512998,28.5991798,77.2551078,Unidentified
679552309,28.6512039,77.2529823,Unidentified
679552309,28.6511917,77.2522124,Unidentified
681341414,28.5120852,77.2438149,Unidentified
681341414,28.5120364,77.2444758,Unidentified
681341415,28.5121077,77.2433879,Unidentified
681341415,28.5120852,77.2438149,Unidentified
681341416,28.5123755,77.2440691,Unidentified
681341416,28.512337,77.2444936,Unidentified
681341417,28.5120012,77.2444737,Unidentified
681341417,28.5120364,77.2444758,Unidentified
681341417,28.512337,77.2444936,Unidentified
681341418,28.5120346,77.2439714,Unidentified
681341418,28.5120012,77.2444737,Unidentified
682848213,28.5689344,77.2117954,Unidentified
682848213,28.5693055,77.211831,Unidentified
682871467,28.5684763,77.2540457,Unidentified
682871467,28.5686236,77.2535862,Unidentified
682871469,28.5689205,77.2542545,Unidentified
682871469,28.5686414,77.2541182,Unidentified
682871471,28.5689342,77.2542121,Unidentified
682871471,28.5689205,77.2542545,Unidentified
682964504,28.6067603,77.2760212,Unidentified
682964504,28.6064375,77.2753348,Unidentified
682964504,28.6057919,77.2738796,Unidentified
682964504,28.6054287,77.2730967,Unidentified
682964508,28.6057611,77.2728879,Unidentified
682964508,28.6070691,77.2758058,Unidentified
682964509,28.6147797,77.2832239,Unidentified
682964509,28.614945,77.2831289,Unidentified
682964510,28.6147687,77.282339,Unidentified
682964510,28.6146134,77.2823616,Unidentified
682964510,28.6145009,77.2823822,Unidentified
682964516,28.601939,77.2660135,Unidentified
682964516,28.6018873,77.2658982,Unidentified
682964516,28.5994824,77.2605325,Unidentified
682964517,28.5823285,77.2655832,Unidentified
682964517,28.5823148,77.2657226,Unidentified
682964517,28.5823202,77.2658459,Unidentified
682964517,28.5823469,77.2659789,Unidentified
682964517,28.582391,77.266091,Unidentified
682964517,28.5824442,77.2661965,Unidentified
682964517,28.5825206,77.2663069,Unidentified
682964517,28.5826061,77.266379,Unidentified
682964517,28.5827008,77.2664363,Unidentified
682964517,28.5828084,77.2664949,Unidentified
682964517,28.5829154,77.2665186,Unidentified
682964517,28.5830316,77.2665193,Unidentified
682964517,28.5831326,77.2665045,Unidentified
682964517,28.5832404,77.2664663,Unidentified
682964517,28.5833329,77.2664074,Unidentified
682964517,28.5834246,77.2663414,Unidentified
682964517,28.583506,77.2662598,Unidentified
682964517,28.583575,77.2661645,Unidentified
682964517,28.5836209,77.2660437,Unidentified
682964517,28.5836399,77.2659626,Unidentified
682964517,28.5836582,77.265828,Unidentified
682964517,28.5836519,77.2656572,Unidentified
682964517,28.5836046,77.2654541,Unidentified
682964517,28.5834759,77.2651386,Unidentified
682964517,28.583275,77.2645579,Unidentified
685106015,28.6926766,77.2058532,Unidentified
685106015,28.6925432,77.2062289,Unidentified
685106606,28.6924743,77.206191,Unidentified
685106606,28.6926088,77.2058184,Unidentified
685106611,28.6927103,77.2058693,Unidentified
685106611,28.6925758,77.2062419,Unidentified
687605169,28.4797844,77.07164,Unidentified
687605169,28.4787352,77.0705941,Unidentified
687605169,28.4769658,77.0684264,Unidentified
687605169,28.4755182,77.0666333,Unidentified
687605171,28.4816863,77.0724266,Unidentified
687605171,28.4826429,77.0732985,Unidentified
688671975,28.4588746,77.0725637,Unidentified
688671975,28.45915,77.0728177,Unidentified
689294839,28.6161227,77.0801964,Unidentified
689294839,28.6162251,77.0802524,Unidentified
689336457,28.612573,77.0862563,Unidentified
689336457,28.6127995,77.0864059,Unidentified
689336458,28.6130204,77.0875864,Unidentified
689336458,28.6121689,77.0895141,Unidentified
689336458,28.6121044,77.0897213,Unidentified
689336458,28.6120078,77.0900941,Unidentified
689336458,28.6119264,77.0903697,Unidentified
689336458,28.6117961,77.0907769,Unidentified
689449075,28.4826429,77.0732985,Unidentified
689449075,28.4836337,77.0742078,Unidentified
689449075,28.483756,77.0743353,Unidentified
689449075,28.4838129,77.0744628,Unidentified
689449075,28.4838175,77.0746641,Unidentified
689449075,28.4837338,77.074858,Unidentified
689449075,28.4837306,77.0748654,Unidentified
689449075,28.4836163,77.0749724,Unidentified
689449075,28.4834867,77.0750188,Unidentified
689449075,28.4833644,77.0750285,Unidentified
689449075,28.4832422,77.0749775,Unidentified
689449075,28.4822806,77.0741118,Unidentified
689449086,28.4807958,77.0722199,Unidentified
689449086,28.4790506,77.0705331,Unidentified
689449086,28.478109,77.06943,Unidentified
689449086,28.4772077,77.0682936,Unidentified
689449086,28.4736458,77.0637565,Unidentified
689454309,28.4678531,77.0576961,Unidentified
689454309,28.4681373,77.0576957,Unidentified
689454309,28.4685413,77.0580773,Unidentified
689454309,28.4685535,77.0582817,Unidentified
689454828,28.4464954,77.032728,Unidentified
689454828,28.4464209,77.0339271,Unidentified
691637290,28.591877,77.1619358,Unidentified
691637290,28.5918263,77.1619628,Unidentified
691637290,28.592016,77.1624461,Unidentified
691637290,28.5921361,77.162607,Unidentified
691637290,28.5923233,77.1630214,Unidentified
691637290,28.5925128,77.1634144,Unidentified
